Establishment_PredictedPowerScore,Establishment_ID,Establishment_Rank,Establishment_Street,Establishment_Name
95.7837501049,42787,748,N. ADAMS STREET,SERENDIPITY
95.7851508604,91696,749,FACTORY LN,STATE DONUTS
95.7876541068,33317,750,ORMSBY LANE,LYNDON ELKS LODGE #2056
95.7925765675,94316,751,RESOURCE WAY,COMFORT SUITES
95.7935737452,78850,752,FRANKFORT AVENUE,VARANESE
95.7952612644,87355,753,W. MARKET STREET,SAFFRON'S
95.795549398,90226,754,WHIPPLE RD,CATFISH HAVEN
95.797275722,79322,755,W JEFFERSON ST,JACKSON'S FOOD SERVICE
95.8006626132,55811,756,FRANKFORT AVENUE,ZEN GARDEN
95.806851603,89675,757,SUMMIT PLAZA DRIVE,DRAKE'S BHG LOUISVILLE #2
95.8092890342,54796,758,SHELBYVILLE ROAD,CHEDDAR BOX CAFE
95.8152074497,99865,759,RIVER RD.,BEARNO'S BY THE BAY
95.815354705,98639,760,DUTCHMANS LN,PEKING CITY EXPRESS
95.8222393465,70643,761,S. 4TH STREET,MINARDI HALL
95.8288034344,66139,762,BROWNSBORO ROAD,MCDONALD'S
95.8333009577,96424,763,BARDSTOWN RD.,EAT A PITA
95.8335600979,43827,764,E BRANDEIS AVENUE,U OF L BELKNAP / UNIVERSITY CLUB
95.8337459852,94418,765,ULRICH AVE,HOLLY'S POUR HOUSE
95.8378070994,34802,766,RIVER RD,KNIGHTS OF COLUMBUS
95.8448655699,77990,767,TANGELO DRIVE,ST. BERNARD CONCESSION
95.846232611,88037,768,NORTON HEALTHCARE BLVD,DAIRY QUEEN
95.8468229961,92295,769,SHELBYVILLE RD,DUNKIN DONUTS #351288
95.8513944657,100280,770,FRANKFORT AVE.,TIME FOR THAI
95.8565499087,78298,771,S. 7TH STREET ROAD,SUBWAY
95.859893296,33655,772,W. KENTUCKY ST,WAGON WHEEL FAST FOODS
95.8694879738,100654,773,BROWNSBORO ROAD,DUNKIN DONUTS #354642
95.8696352291,101211,774,PAYNE ST,CIAO
95.8696352291,101518,775,W BROADWAY,MCDONALD'S
95.8696352291,101703,776,EASTERN PKWY,COTTAGE INN
95.8696352291,101786,777,S. 7TH STREET ROAD,WHITE CASTLE  #13
95.8696352291,101824,778,SHELBYVILLE ROAD,LITTLE GREEK
95.8696352291,101825,779,DIXIE HWY,MEDITERRANEAN GYROS
95.8704704003,34827,780,BONNYCASTLE AVENUE,BONNYCASTLE CLUB
95.8774427407,90392,781,ORMSBY STATION RD,GUACAMOLE
95.87824955479999,90869,782,CRITTENDEN DRIVE,BURGER KING #889
95.8792979577,33264,783,BARDSTOWN ROAD,BAKERY
95.8792979577,69814,784,W. ORMSBY AVENUE,AMICI
95.8827622227,97827,785,BLANKENBAKER PKWY,TACO BELL / LONG JOHN SILVERS
95.8867802725,35154,786,W. BROADWAY,CITY CAFE
95.8877287371,99374,787,BARDSTOWN ROAD,RAISING CANE'S
95.889204457,34692,788,SOUTHSIDE DR,KEN BOWL LANES
95.8900372804,92939,789,PFLANZ AVE,PORTLAND BEER DEPOT
95.8906253493,90128,790,S. 4TH STREET,QDOBA #2632
95.8912198256,36491,791,W BROADWAY,WHITE CASTLE #15
95.8953820127,91011,792,W CHESTNUT ST,CHESTNUT HOUSE
95.8992145048,88273,793,FAIRDALE ROAD,DAIRY QUEEN
95.9027192233,34839,794,N. 4TH AVE,RIVUE
95.904737514,63905,795,S. 2ND STREET,PAPA JOHN'S PIZZA #81
95.9071486296,93249,796,W OAK ST,GRADY'S BAR & GRILL
95.9088695235,95319,797,PHILLIPS LN,KY KINGDOM FOOD COURT
95.9155186127,67031,798,COLUMBINE DRIVE,ST ANDREW INSIDE CONCESSION
95.9192581654,77775,799,OLD HENRY ROAD,LADY FINGERS CATERING
95.9206645309,82250,800,PARK PLAZA AVENUE,HILTON GARDEN INN
95.9295350861,73647,801,S. 2ND STREET,CENTER FOR WOMEN & FAMILIES
95.9364048136,100140,802,S. FLOYD STREET,VILLE GRILL
95.9368458317,32593,803,DIXIE HWY,MCDONALD'S RESTAURANT #1
95.9382729628,99021,804,W BROADWAY,SAM'S FAST FOOD
95.9446620301,98097,805,POPLAR LEVEL RD,CHEZSENEBA
95.9537391451,84757,806,S. 4TH STREET,LA COCINA DE MAMA KITCHEN
95.9545744724,93506,807,DEL MARIA WAY,EL TENAMPA BAR & GRILL
95.959629176,34073,808,N. HURSTBOURNE PARKWAY,BRISTOL BAR & GRILLE - EAST
95.9696967127,34175,809,OUTER LOOP,EL NOPAL
95.9711999988,38634,810,TAYLOR BLVD.,DEJA VU.
95.9720745336,59048,811,OUTER LOOP,MR. GATTI'S
95.9734756079,68549,812,CANE RUN ROAD,WENDY'S
95.9743885956,33374,813,SWAN ST,AMVETS POST #1
95.9757177926,96111,814,S HURSTBOURNE PKWY,NOODLES & COMPANY
95.9758304281,68545,815,CORPORATE CAMPUS DRIVE,EMBASSY SUITES HOTEL
95.9774814421,34896,816,BARDSTOWN RD,ARBY'S #263
95.9790512157,35159,817,W BROADWAY,SUBWAY
95.9837020724,59047,818,DIXIE HIGHWAY,WENDY'S
95.9856286269,84971,819,DUPONT CIRCLE,SUBWAY
95.9875630726,81484,820,U.S. HIGHWAY 42,BLACKSTONE GRILLE
95.9877117035,86177,821,GARDINER POINT DRIVE,GARDINER POINT RESIDENCE HALL
95.9989388725,63298,822,MUD LANE,PAPA JOHN'S PIZZA 1450
96.0016327163,67026,823,GREENWOOD ROAD,PRP MAGNET SCHOOL CONCESSION / OUTSIDE
96.0029461174,34680,824,SHELBYVILLE RD,MCDONALD'S RESTAURANT #16
96.0031316921,90052,825,U. S. HIGHWAY 42 SUITE D,ARATA SUSHI
96.0082856714,84372,826,SHELBYVILLE ROAD,EL NOPAL
96.0139887839,94420,827,BUECHEL BANK RD.,SODEXO @ GENERAL ELECTRIC #4
96.0140656553,79597,828,PRESTON HIGHWAY,PENN STATION
96.0150307715,90227,829,DAVENTRY LN,QDOBA
96.0176134454,94341,830,ABRAHAM FLEXNOR WAY,JEWISH HOSPITAL MAIN KITCHEN
96.021623284,92868,831,N. 2ND ST.,SIDEBAR
96.021815643,83672,832,PRESTON HIGHWAY,LIN CHINA CAFE
96.0225443726,36820,833,FRANKFORT AVENUE,IRISH ROVER CLUB
96.0269537045,89932,834,BRECKENRIDGE LANE,BRUEGGERS BAKERY CAFE
96.0394216371,70508,835,FRANKFORT AVENUE,CAFFE CLASSICO
96.0400957994,64938,836,VALLEY COLLEGE DRIVE,PONDER CREEK
96.0449579507,52797,837,BRECKENRIDGE LANE,RAFFERTY'S RESTAURANT & BAR
96.0464781964,92038,838,DIXIE HWY,CHILI'S
96.0542686357,67851,839,PHILLIPS LN,COURTYARD AT MARRIOTT
96.0547323508,66873,840,LEWISTON DRIVE,ST. LAWRENCE FOOTBALL CONCESSIONS
96.0565648672,95806,841,BARDSTOWN RD.,SMOKEHOUSE BBQ
96.0574862131,75206,842,LEXINGTON ROAD,HOMEMADE ICE CREAM & PIE KITCHEN
96.0575020735,46828,843,BRECKENRIDGE LANE,WENDY'S
96.061344448,95623,844,"FERN VALLEY RD., SUITE 113",LOS CABALLOS
96.0686384189,38607,845,BARDSTOWN ROAD,SUBWAY #6322
96.0759952424,94043,846,S. 2ND ST.,PIZZA DONISI
96.0778382501,92585,847,CENTRAL AVENUE,SILVER SPOON 2
96.0793741773,33088,848,HIKES LANE,GOLDEN NUGGET BAR
96.0882471984,35070,849,W. CHESTNUT ST,BODY SHOP
96.0910309894,99402,850,SIGNATURE DRIVE,BAYMONT INN AND SUITES
96.0968923477,90821,851,AMBROSSE LANE,SONIC DRIVE-IN
96.1015917241,60878,852,SPRINGHURST BLVD,RAFFERTY'S RESTAURANT & BAR
96.1022926808,45368,853,BARDSTOWN ROAD,BOOTLEG BARBEQUE
96.1035793365,73598,854,W JEFFERSON STREET,MARRIOTT RESTAURANT
96.103717589,70164,855,CRITTENDEN DRIVE,HILTON GARDEN INN
96.1064054249,79497,856,OUTER LOOP,EAST CHINA
96.1100145497,35165,857,W BROADWAY,KFC Y052-023
96.1102379028,90826,858,PRESTON HWY,BURGER KING
96.1116921951,91381,859,MUD LN,ZAXBYS
96.1132701648,90365,860,DIXIE HIGHWAY,SUBWAY
96.1133167164,32727,861,DUTCHMAN'S LANE,RUTH'S CHRIS STEAK HOUSE
96.1165500066,84673,862,DIXIE HIGHWAY,ROOSTERS
96.1171230734,90486,863,S 2ND ST,BEEF O'BRADY'S
96.1176615617,85484,864,OUTER LOOP SUITE 118,TUSCANY ITALIAN RESTAURANT
96.1190330575,43368,865,CHENOWETH LANE,HEINE BROTHERS COFFEE
96.1217715705,86689,866,WILLIS AVENUE,KAYROUZ CAFE
96.1268125462,61486,867,FISHER PARK DRIVE,TACO BELL #20133
96.1365721581,66831,868,S. HURSTBOURNE PARKWAY,CARRABBA'S ITALIAN GRILL #6801
96.1372993042,76230,869,ANTONIA WAY,CHILI'S
96.1380042793,33830,870,E BURNETT AVE,MANUAL STADIUM HOME CONCESSON
96.1439464341,91668,871,PRESTON HWY,ST RITA BASKETBALL/FOOTBALL CONCESSION
96.1454587688,100013,872,NEW CUT RD.,FIRST STRING SPORTS
96.1478792112,90681,873,S. 4TH STREET,GORDON BIERSCH BREWERY RESTAURANT
96.1513130619,62546,874,BROWSBORO ROAD,GRAETER'S ICE CREAM
96.1516911522,90928,875,DIXIE HIGHWAY,KHALIL'S
96.156029162,96328,876,DIXIE HWY.,EL NOPAL
96.1563476672,48613,877,FRANKFORT AVENUE,EL MUNDO
96.1564741895,94873,878,BARDSTOWN RD.,HIGHLANDS TAP ROOM
96.1588126857,96518,879,TAYLORSVILLE RD.,BASKIN ROBBINS
96.1613194462,94493,880,BUECHEL BANK RD.,SODEXO @ GE #5
96.1616841276,99061,881,S. 5TH STREET,SHIRAZ
96.1617249891,89364,882,MUD LANE,#1 CHINESE RESTAURANT
96.1635522768,97204,883,W. BROADWAY,DUKES SPORTS BAR
96.1635522768,100177,884,W. MARKET ST.,BAZO'S FRESH MEXICAN GRILL
96.1699054962,96694,885,BARDSTOWN RD.,EL NOPAL
96.1727755146,33092,886,W. HILL STREET,RETIRED SERVICEMEN'S CLUB
96.1738430244,44344,887,FERN VALLEY ROAD,SUB STATION II
96.1751746548,38191,888,BLUEGRASS PARKWAY,ADP CAFE
96.1814985296,96061,889,DIXIE HWY.,PENN STATION
96.1826032244,89772,890,TAYLORSVILLE ROAD,DAIRY QUEEN
96.1888255533,34407,891,W. MAIN ST,AMERICAN LEGION SHAWNEE POST #193
96.1895268466,48150,892,S. 4TH STREET,COURTYARD CAFE BY MASTERSONS
96.190834706,53397,893,N. HUBBARDS LANE,MCDONALD'S
96.1926447322,67435,894,FRANKFORT AVENUE,VOLARE RISTORANTE
96.1930042138,37108,895,BARDSTOWN ROAD,SKYLINE CHILI #2
96.1941113095,36516,896,W. MARKET STREET,EXECUTIVE CLUB
96.1942382062,39080,897,OUTER LOOP,KFC
96.2032799674,89520,898,SPRINGHURST COMMONS DRIVE,HOMEMADE ICE CREAM & PIE KITCHEN
96.2094298695,86220,899,MITSCHER AVENUE,PEPPERMINT
96.2096869697,92095,900,HENDRICKS DR,MANGO'S MEXICAN GRILL
96.2096897237,46827,901,PRESTON HIGHWAY,SUBWAY SANDWICHES
96.214840646,90129,902,DIXIE HWY,QDOBA
96.2151792879,92746,903,GREENWOOD AVE,AMERICAN LEGION POST 45
96.2162384182,35158,904,W. BROADWAY,FREDDIE'S BAR
96.2181618497,72900,905,S. 4TH STREET,HOWL AT THE MOON
96.220722874,62737,906,TIMBERWOOD CIRCLE,PLAINVIEW SWIM & TENNIS CENTER
96.2230180575,66615,907,NEWBURG ROAD,WOW WINGERY
96.2234239422,33733,908,HURSTBOURNE LANE,SUBWAY
96.2265350449,94766,909,MAIN ST.,PLUMP PEACOCK BAKERY
96.2269292691,88208,910,SMYRNA PARKWAY,BORROMEOS
96.227028441,88170,911,E. MARKET STREET,HARVEST RESTAURANT
96.2320441787,62580,912,KILN COURT-BLDG. #D,UPPER CRUST
96.2328786624,63767,913,PRESTON HIGHWAY,LA MEXICANA
96.2340581598,94494,914,BUECHEL BANK RD.,SODEXO @ GE #1
96.2373999487,99272,915,DIXIE HWY,ZAXBY'S
96.2405764017,57727,916,CENTRAL AVENUE,WINNER'S CIRCLE SUITE KITCHEN
96.2410878785,88056,917,BROWNSBORO ROAD,DAIRY QUEEN
96.2434566229,34729,918,TAYLORSVILLE RD,BEARNO'S RESTAURANT
96.243644182,53576,919,DIXIE HIGHWAY,FAZOLI'S
96.2451957609,79588,920,BARDSTOWN ROAD,HOMEMADE ICE CREAM & PIE KITCHEN
96.2459822099,90118,921,S. 3RD STREET,QDOBA MEXICAN GRILL
96.2462685947,60974,922,S FLOYD ST,EHRLER'S STAND #17
96.2482624221,33726,923,DIXIE HWY,DOMINO'S PIZZA #1436
96.2490392394,78964,924,TIMBER RIDGE DRIVE,HANABI SUSHI & JAPANESE CUISINE
96.2505976677,86330,925,SUMMIT PLAZA DRIVE,ZOE'S KITCHEN
96.2564277166,33398,926,CRUMS LN,AMERICAN LEGION DIXIE POST #1
96.2619833259,41769,927,SHELBYVILLE ROAD,PIZZA HUT#013423
96.2628449138,34933,928,DIXIE HWY,MOBY DICK
96.2632665435,32339,929,BARDSTOWN RD,TACO BELL #3677
96.2646890969,86962,930,OXMOOR COURT,CHUY'S #22
96.2702451758,98866,931,SHELBYVILLE RD,JOELLA'S HOT CHICKEN
96.2710877515,33545,932,NEW CUT ROAD,PIZZA HUT #013420
96.2767967227,87491,933,DIXIE HIGHWAY,RED DOOR LOUNGE
96.2799598364,66464,934,S. HURSTBOURNE PARKWAY,MCALISTER'S DELI #1079
96.2846507541,87148,935,SHELBYVILLE ROAD,MR G'S SPORTS BAR
96.285387574,96798,936,RIVER ROAD,WILTSHIRE PANTRY
96.2881534045,49592,937,HURSTBOURNE PARKWAY,CHUCK E CHEESE'S #111
96.288755178,92407,938,LEXINGTON RD,GAME
96.2898123236,95591,939,FRANKFORT AVE.,EGGS OVER FRANKFORT
96.2917766413,87482,940,S. 4TH STREET,EDDIE MERLOT'S
96.2926147327,33854,941,W BROADWAY,BROWN HOTEL / MAIN KITCHEN
96.2940815677,96700,942,BISHOP LN. SUITE B,YUMMY POLLO
96.2967958267,34712,943,TAYLOR BLVD,KFC Y052-034
96.3010054332,91975,944,NATIONAL TURNPIKE,LA RIVIERA MAYA
96.303481082,94680,945,W BROADWAY,JIMMY JOHN'S
96.3089478193,96401,946,S. 2ND ST.,DOUBLE DRAGON II
96.31122759,35207,947,BROWNSBORO ROAD,PIZZA HUT #013425
96.3170971695,86964,948,OUTER LOOP,OLIVE GARDEN
96.3187810985,59265,949,S. HUBBARDS LANE,ATRIA ST. MATTHEWS
96.3188745225,75560,950,W. MAIN STREET,PROOF ON MAIN
96.3207894015,99651,951,W. MARKET STREET,HOLIDAY INN EXPRESS & SUITES
96.3225200856,32818,952,FERN VALLEY RD,FORD MOTOR CO CAFETERIA
96.3278674889,96322,953,NEWBRIDGE RD.,HOMETOWN PIZZA
96.3315034861,33901,954,AUDUBON PLAZA DR,AUDUBON HOSPITAL FOOD SERVICE
96.3321079521,57328,955,BARDSTOWN ROAD,DOMINO'S PIZZA #1421
96.3356556531,96849,956,N 22ND ST,SUBWAY
96.3377922129,87593,957,S. 4TH STREET,SICILIAN PIZZA & PASTA
96.341724694,90186,958,BARDSTOWN RD,MARK'S FEED STORE #5
96.3427634843,89730,959,SHELBYVILLE ROAD,SUPER CHICKEN
96.3429789181,81372,960,SHELBYVILLE ROAD,HOMEMADE ICE CREAM & PIE KITCHEN
96.345141816,34001,961,SHELBYVILLE ROAD,WENDY'S #21
96.3456021838,57935,962,LANDMARK DRIVE,MALIBU POOL KITCHEN
96.3459416494,89878,963,SHELBYVILLE RD,SIMPLY THAI
96.3463052225,34898,964,SOUTH 5TH STREET,PESTO'S ITALIAN RESTAURANT
96.3466978168,98436,965,BARDSTOWN RD,OLE FRIJOLE MEXICAN RESTARAUNT
96.348393217,60382,966,FRANKFORT AVENUE,BLUE DOG BAKERY & CAFE
96.3486982054,86179,967,DUTCHMAN'S LANE,JEWISH MEDICAL CENTER EAST CAFE
96.3496475032,79712,968,STONESTREET ROAD,PARK TERRACE
96.3498520244,69071,969,PRESTON HIGHWAY,DOMINO'S PIZZA #1433
96.3527950917,100827,970,SOUTHSIDE DRIVE,RICE BOX
96.3527950917,101050,971,SHELBY STATION DRIVE,SYMPHONY AT OAKLAWN
96.3527950917,101210,972,BARDSTOWN RD,EAGLE FOOD & BEER HALL
96.352942347,99861,973,PRESTON HWY.,NEW WAVE BURRITOS
96.3545753227,86623,974,TIMBER RIDGE DRIVE,SUBWAY
96.3590470175,89958,975,E INDIAN TRAIL,NEWBURG BOYS AND GIRLS CLUB
96.3612595102,72220,976,BARDSTOWN ROAD,MCALISTER'S DELI # 1149
96.3640545049,98626,977,VON ALLMEN CT SUITE 108,WORLD OF BEER
96.3678824101,89673,978,W. BROADWAY,DOUBLE DRAGON #5
96.3692749715,87039,979,DIXIE HIGHWAY,BONE HEADZ PUB
96.3702290409,96481,980,BRECKENRIDGE LN.,RED LOBSTER
96.3708885997,101019,981,GREENWOOD RD.,BAND CONCESSION
96.3712132114,96303,982,MURPHY LN.,CORNER PIZZA & PUB
96.3724534637,33920,983,W BROADWAY,BROWN HOTEL / J. GRAHAM CAFE
96.3746248981,97906,984,SHELBYVILLE RD,BOOMBOZZ CRAFT PIZZA & TAPHOUSE
96.3775515354,92019,985,W MAIN ST,MERLE'S WHISKEY KITCHEN
96.3778554322,61839,986,S. HURSTBOURNE PARKWAY,BURGER KING #587
96.378252201,49247,987,TAYLOR AVENUE,OHIO VALLEY VOLLEYBALL CENTER
96.3783109127,93573,988,S. PRESTON ST.,EL TARASCO MEXICAN RESTAURANT #8
96.3786020627,44115,989,BARDSTOWN ROAD,LA BAMBA
96.3793001234,54170,990,EAST MARKET STREET,CHUNG KING PALACE
96.3891293631,99445,991,BRECKENRIDGE LANE,CHINA 1
96.392853701,62593,992,E. KENTUCKY STREET,ST. THERESE CONCESSIONS
96.3953237367,77810,993,VON ALLMEN COURT,CHILI'S
96.3964044207,92154,994,S 5TH STREET,ABYSSINIA ETHIOPIAN RESTAURANT
96.4003696549,34742,995,TAYLORSVILLE RD,WENDY'S
96.4028942899,99663,996,TAYLORSVILLE RD.,RECBAR
96.4048024287,96754,997,S. 3RD ST.,PAPA MURPHY'S KY #40
96.4048024287,96757,998,GOSS AVE.,POST
96.4068407692,34602,999,PEE WEE REESE ROAD,SENECA GOLF COURSE (SNACK BAR)
96.4085879504,89593,1000,FRANKFORT AVENUE,SILVER DOLLAR
96.4085992541,32613,1001,DIXIE HWY,DIXIE BOWL
96.411014487,57286,1002,NEW CUT ROAD,BURGER KING #546
96.4112328296,80593,1003,"S. 8TH STREET, SUITE 43",AFRICAN COFFEE SHOP
96.4145987306,99282,1004,W. BROADWAY,RALLY'S
96.4180720227,90143,1005,S 7TH STREET RD,DOLL HOUSE
96.4211350532,97997,1006,HAMPTON LAKE WAY,SHOGUN JAPANESE STEAKHOUSE
96.4213329553,34791,1007,UPPER RIVER RD,RIVER VALLEY CLUB
96.4227829604,34338,1008,PRESTON HWY,WENDY'S
96.4228959368,95915,1009,PRESTON HWY.,SPINELLI'S AIRPORT
96.4259097045,67309,1010,S. FIRST STREET,BRIDGEHAVEN
96.4276599894,90265,1011,S. FLOYD STREET,CENTER PLATE CARDINAL PARK
96.4304671094,60449,1012,SOUTH FLOYD STREET,PAPA JOHN'S PIZZA #9
96.4370178164,33665,1013,OUTER LOOP,WENDY'S
96.4377305729,79666,1014,S. BROOK STREET,SUBWAY
96.4427434206,92262,1015,S. 3RD STREET,LITTLE JERUSALEM CAFE
96.4458454527,80297,1016,SHELBYVILLE ROAD,PANERA BREAD
96.4467323287,83585,1017,MT WASHINGTON ROAD,CORNER TAVERN
96.4497214699,90698,1018,STEIER LANE,JASMIN BAKERY
96.453561871,94347,1019,TREVILIAN WAY,ZOO AFRICAN OUTPOST
96.4538072099,93057,1020,BARRET AVE,WILTSHIRE PANTRY BAKERY & DELI
96.4545810422,33783,1021,BRADFORD DR,FRAZIER'S BALL PARK CONC.
96.4573220693,99783,1022,S. 7TH ST. ROAD BLDG. 1,CHACO'S TACOS & GYROS #2
96.4580081117,34817,1023,BLEVINS GAP RD,VFW POST #1181
96.4583898243,33761,1024,N. 33RD STREET,WRIGHT PLACE
96.4611212933,75196,1025,E. MARKET ST.,RESIDENCE INN
96.4630493035,32587,1026,DIXIE HIGHWAY,WENDY'S #170232
96.4683858586,97524,1027,DIXIE HWY,MCDONALD'S
96.4717393151,35088,1028,OUTER LOOP,PIZZA HUT #013427
96.4720479733,81118,1029,TAYLORSVILLE ROAD,QUEEN OF SHEBA
96.4722210437,95463,1030,S. HURSTBOURNE PKWY.,HOLIDAY INN LOUISVILLE EAST
96.4739400224,35113,1031,7TH STREET RD,DAIRY DEL #2
96.4754155773,96656,1032,BAXTER AVE.,WARD 426
96.4754155773,99326,1033,PRESTON HWY,RALLY'S
96.4755628326,97745,1034,CENTRAL AVE,T-BERRY'S
96.4755628326,100114,1035,S. 2ND ST.,COURTYARD CAFE
96.4861332258,46435,1036,TEN PIN LANE,ST. MATTHEWS LITTLE LEAGUE
96.4936563407,99240,1037,SHELBYVILLE ROAD,SAMURAI SUSHI & HIBACHI
96.4936563407,100442,1038,TAYLORSVILLE ROAD,MCDONALD'S
96.4952064028,83346,1039,BARDSTOWN ROAD,SUBWAY #1715
96.4972529705,77846,1040,SHELBYVILLE ROAD,EL NOPAL
96.5005291304,84290,1041,LEXINGTON ROAD,SOUTHERN BAPTIST THEOLOGICAL SEMINARY-DINING ROOM
96.5013096163,90496,1042,BLANKENBAKER PKWY,QDOBA MEXICAN GRILL
96.5015383179,84063,1043,S. PRESTON STREET,ZANZABAR
96.5053521838,64329,1044,E. MAIN STREET,CENTERPLATE / OVERLOOK GRILL #152
96.5093904862,92126,1045,SHELBYVILLE RD,HEINE BROTHERS
96.5117498487,100057,1046,BARDSTOWN RD.,YANG KEE NOODLE
96.5117498487,100266,1047,BRECKENRIDGE LANE,FIRST WATCH - THE DAYTIME CAFE
96.5117498487,100273,1048,TERRA VIEW TRAIL,ZAXBY'S OF OLD HENRY
96.5117498487,100436,1049,SHELBYVILLE ROAD,MCDONALD'S #3891
96.5117498487,100460,1050,NEW LAGRANGE ROAD,RED BARN KITCHEN
96.5117498487,100913,1051,TIMBER RIDGE DR,GUSTAVOS MEXICAN GRILL
96.5117498487,101055,1052,DIXIE HWY,GOLDEN CORRAL
96.5117498487,101121,1053,PRESTON HWY,GOLDEN CORRAL
96.5117498487,101217,1054,CANE RUN RD,SANDI'S KITCHEN
96.5117498487,101239,1055,SHELBYVILLE RD,NAHYLA'S RESTAURANT
96.5117498487,101308,1056,W OAK ST,WOW WINGS
96.5117498487,101460,1057,S. FLOYD STREET,STARBUCKS
96.5117498487,101477,1058,EMBASSY SQUARE BLVD,MARRIOTT LOUISVILLE EAST
96.5117498487,101490,1059,ST. RITA DR,JERUSALEM KITCHEN
96.5117498487,101503,1060,PRESTON HWY,KING'S FAST FOODS
96.5117498487,101700,1061,TERMINAL DR,COAL'S ARTISAN PIZZA
96.5215652257,33032,1062,BLUEGRASS AVE,HAZELWOOD CENTER
96.5216975255,79664,1063,HURSTBOURNE GEM LANE,SMOKEY BONES BAR & FIRE GRILL
96.5293899214,44224,1064,CRUMS LANE,CHINESE EXPRESS
96.5318929825,74006,1065,BRECKENRIDGE LANE,DOMINO'S PIZZA #1428
96.5338755121,34366,1066,PRESTON HWY,ARBY'S #325
96.5341557123,85862,1067,PARK ROAD,VILLAGE ANCHOR PUB & ROOST
96.5346426049,89691,1068,PLANTSIDE DRIVE,RAMADA PLAZA
96.5385812334,94260,1069,PRESTON HWY.,THAI NOODLES
96.5401136152,34363,1070,PRESTON HWY,PIZZA HUT #013416
96.5418873897,95800,1071,BEULAH CHURCH RD.,CHINA CHEF
96.5450058185,51482,1072,OUTER LOOP,BURGER KING #541
96.5467751127,73985,1073,CHAMBERLAIN LANE,PENN STATION
96.5479368647,100221,1074,BARDSTOWN RD.,DEBRY CITY ANTIQUE MALL CAFE
96.5641703214,60993,1075,S. FLOYD STREET,SERVICE AMERICA STAND #15 / PAPA JOHNS STADIUM
96.5664746615,54390,1076,SOUTH 4TH STREET,STARBUCKS COFFEE
96.5680935771,68661,1077,S. HURSTBOURNE PARKWAY,BONEFISH GRILL
96.5703211762,84374,1078,SHELBYVILLE ROAD,FAT JIMMY'S FOUR
96.5708661576,66693,1079,TIMBER RIDGE ROAD,MCDONALD'S #7536
96.5712895342,74005,1080,KLONDIKE LANE,ST MARTHA'S CONCESSION STAND
96.5747483689,84022,1081,DIXIE HIGHWAY,PAPA JOHN'S
96.5793046217,87609,1082,ALLIANT AVENUE,LOGAN'S ROADHOUSE
96.5805190856,92328,1083,DIXIE HWY,HOT LEGS
96.5816330152,91803,1084,BROWNSBORO RD,CAFE AROMA
96.5824715577,83147,1085,SHELBYVILLE ROAD,BUFFALO WILD WINGS
96.5853429996,83669,1086,WHIPPS MILL ROAD,MAGNOLIA SPRINGS
96.586148767,83232,1087,DIXIE HIGHWAY,BOB EVANS #561
96.5876028113,96186,1088,S. ENGLISH STATION RD.,FIESTA TIME AMIGOS
96.5876634088,77279,1089,DIXIE HWY,LITTLE CAESARS
96.5886804316,86390,1090,NEW LAGRANGE ROAD,SUBWAY
96.5893988247,61011,1091,S. FLOYD STREET,SERVICE AMERICA BAR #16 / PAPA JOHNS STADIUM
96.5901078952,90033,1092,PRESTON HIGHWAY,MALE HIGH SCHOOL FOOTBALL CONCESSION STAND
96.5904406796,34512,1093,W. BROADWAY,QUICK WOK
96.5924026595,77996,1094,HOLIDAY MANOR,MOJITO TAPAS RESTAURANT
96.595600674,90157,1095,BARDSTOWN ROAD,QDOBA MEXICAN GRILL #2029
96.5973981298,97641,1096,N. HURSTBOURNE PKWY,LA COCINA DE MAMA
96.5978317505,35129,1097,BRECKINRIDGE LANE,GRAETER'S ICE CREAM
96.6011918153,74670,1098,N. HUBBARDS LANE,SALSA RITA'S
96.6018228794,92330,1099,SHELBYVILLE RD,QDOBA
96.6074765503,83052,1100,ZORN AVENUE,RAMADA DOWNTOWN NORTH
96.6197695448,93861,1101,WESTPORT RD.,CHIPOTLE MEXICAN GRILL
96.6221287623,93180,1102,TAYLORSVILLE RD.,MCDONALD'S
96.6229382283,55705,1103,OUTER LOOP,TEXAS ROADHOUSE
96.6231109211,60981,1104,S. FLOYD STREET,MAIN CLUB / PAPA JOHNS CARDINAL STADIUM
96.6233977897,35172,1105,STANDARD CLUB LANE,STANDARD COUNTRY CLUB POOL/ SNACK BAR
96.6283231006,90270,1106,DIXIE HWY,PAPA MURPHY'S
96.6292157453,34097,1107,PRESTON HIGHWAY,MCDONALD'S RESTAURANT #7940
96.6328483259,33267,1108,LOWER HUNTERS TRACE,VFW MILLCREEK POST #5421
96.6336053244,94985,1109,E. MAIN ST.,WATERSIDE CAFE
96.634312292,83510,1110,N. HURSTBOURNE LANE,SUBWAY
96.6352596398,90588,1111,BLANKENBAKER PKWY,BEEF O'BRADY'S
96.639115921,53827,1112,S. HURSTBOURNE LN-STE. 107,PAPA JOHN'S PIZZA #50
96.6420305907,90912,1113,TAYLORSVILLE ROAD,BURGER KING
96.6428261511,89683,1114,GLOBAL DRIVE,SUBWAY
96.6471770023,35109,1115,7TH STREET RD,WHITE CASTLE #11
96.6473500727,80688,1116,DIXIE HIGHWAY,BEARNO'S
96.647497328,96912,1117,OUTER LOOP,SENOR IGUANAS
